Chr
1444,chr1
1445,chr1
1446,chr1
1447,chr1
1448,chr1
1449,chr1
1450,chr1
1451,chr1
1452,chr1
1453,chr1
1454,chr1
1455,chr1
1456,chr1
1457,chr1
1458,chr1
1459,chr1
1460,chr1
1461,chr1
1462,chr1
1463,chr1
1464,chr1
1465,chr1
1466,chr1
1467,chr1
1468,chr1
1469,chr1
1470,chr1
1471,chr1
1472,chr1
1473,chr1
1474,chr1
1475,chr1
1476,chr1
1477,chr1
1478,chr1
1479,chr1
1480,chr1
1481,chr1
1482,chr1
1483,chr1
1484,chr1
1485,chr1
1486,chr1
1487,chr1
1488,chr1
1489,chr1
1490,chr1
1491,chr1
1492,chr1
1493,chr1
1494,chr1
1495,chr1
1496,chr1
1497,chr1
1498,chr1
1499,chr1
1500,chr1
1501,chr1
1502,chr1
1503,chr1
1504,chr1
1505,chr1
1506,chr1
1507,chr1
1508,chr1
1509,chr1
1510,chr1
1511,chr1
1512,chr1
1513,chr1
1514,chr1
1515,chr1
1516,chr1
1517,chr1
1518,chr1
1519,chr1
1520,chr1
1521,chr1
1522,chr1
1523,chr1
1524,chr1
1525,chr1
1526,chr1
1527,chr1
1528,chr1
1529,chr1
1530,chr1
1531,chr1
1532,chr1
1533,chr1
1534,chr1
1535,chr1
1536,chr1
1537,chr1
1538,chr1
1539,chr1
1540,chr1
1541,chr1
1542,chr1
1543,chr1
1544,chr1
1545,chr1
1546,chr1
1547,chr1
1548,chr1
1549,chr1
1550,chr1
1551,chr1
1552,chr1
1553,chr1
1554,chr1
1555,chr1
1556,chr1
1557,chr1
1558,chr1
1559,chr1
1560,chr1
1561,chr1
1562,chr1
1563,chr1
1564,chr1
1565,chr1
1566,chr1
1567,chr1
1568,chr1
1569,chr1
1570,chr1
1571,chr1
1572,chr1
1573,chr1
1574,chr1
1575,chr1
1576,chr1
1577,chr1
1578,chr1
1579,chr1
1580,chr1
1581,chr1
1582,chr1
1583,chr1
1584,chr1
1585,chr1
1586,chr1
1587,chr1
1588,chr1
1589,chr1
1590,chr1
1591,chr1
1592,chr1
1593,chr1
1594,chr1
1595,chr1
1596,chr1
1597,chr1
1598,chr1
1599,chr1
1600,chr1
1601,chr1
1602,chr1
1603,chr1
1604,chr1
1605,chr1
1606,chr1
1607,chr1
1608,chr1
1609,chr1
1610,chr1
1611,chr1
1612,chr1
1613,chr1
1614,chr1
1615,chr1
1616,chr1
1617,chr1
1618,chr1
1619,chr1
1620,chr1
1621,chr1
1622,chr1
1623,chr1
1624,chr1
1625,chr1
1626,chr1
1627,chr1
1628,chr1
1629,chr1
1630,chr1
1631,chr1
1632,chr1
1633,chr1
1634,chr1
1635,chr1
1636,chr1
1637,chr1
1638,chr1
1639,chr1
1640,chr1
1641,chr1
1642,chr1
1643,chr1
1644,chr1
1645,chr1
1646,chr1
1647,chr1
1648,chr1
1649,chr1
1650,chr1
1651,chr1
1652,chr1
1653,chr1
1654,chr1
1655,chr1
1656,chr1
1657,chr1
1658,chr1
1659,chr1
1660,chr1
1661,chr1
1662,chr1
1663,chr1
1664,chr1
1665,chr1
1666,chr1
1667,chr1
1668,chr1
1669,chr1
1670,chr1
1671,chr1
1672,chr1
1673,chr1
1674,chr1
1675,chr1
1676,chr1
1677,chr1
1678,chr1
1679,chr1
1680,chr1
1681,chr1
1682,chr1
1683,chr1
1684,chr1
1685,chr1
1686,chr1
1687,chr1
1688,chr1
1689,chr1
1690,chr1
1691,chr1
1692,chr1
1693,chr1
1694,chr1
1695,chr1
1696,chr1
1697,chr1
1698,chr1
1699,chr1
1700,chr1
1701,chr1
1702,chr1
1703,chr1
1704,chr1
1705,chr1
1706,chr1
1707,chr1
1708,chr1
1709,chr1
1710,chr1
1711,chr1
1712,chr1
1713,chr1
1714,chr1
1715,chr1
1716,chr1
1717,chr1
1718,chr1
1719,chr1
1720,chr1
1721,chr1
1722,chr1
1723,chr1
1724,chr1
1725,chr1
1726,chr1
1727,chr1
1728,chr1
1729,chr1
1730,chr1
1731,chr1
1732,chr1
1733,chr1
1734,chr1
1735,chr1
1736,chr1
1737,chr1
1738,chr1
1739,chr1
1740,chr1
1741,chr1
1742,chr1
1743,chr1
1744,chr1
1745,chr1
1746,chr1
1747,chr1
1748,chr1
1749,chr1
1750,chr1
1751,chr1
1752,chr1
1753,chr1
1754,chr1
1755,chr1
1756,chr1
1757,chr1
1758,chr1
1759,chr1
1760,chr1
1761,chr1
1762,chr1
1763,chr1
1764,chr1
1765,chr1
1766,chr1
1767,chr1
1768,chr1
1769,chr1
1770,chr1
1771,chr1
1772,chr1
1773,chr1
1774,chr1
1775,chr1
1776,chr1
1777,chr1
1778,chr1
1779,chr1
1780,chr1
1781,chr1
1782,chr1
1783,chr1
1784,chr1
1785,chr1
1786,chr1
1787,chr1
1788,chr1
1789,chr1
1790,chr1
1791,chr1
1792,chr1
1793,chr1
1794,chr1
1795,chr1
1796,chr1
1797,chr1
1798,chr1
1799,chr1
1800,chr1
1801,chr1
1802,chr1
1803,chr1
1804,chr1
1805,chr1
1806,chr1
1807,chr1
1808,chr1
1809,chr1
1810,chr1
1811,chr1
1812,chr1
1813,chr1
1814,chr1
1815,chr1
1816,chr1
1817,chr1
1818,chr1
1819,chr1
1820,chr1
1821,chr1
1822,chr1
1823,chr1
1824,chr1
1825,chr1
1826,chr1
1827,chr1
1828,chr1
1829,chr1
1830,chr1
1831,chr1
1832,chr1
1833,chr1
1834,chr1
1835,chr1
1836,chr1
1837,chr1
1838,chr1
1839,chr1
1840,chr1
1841,chr1
1842,chr1
1843,chr1
1844,chr1
1845,chr1
1846,chr1
1847,chr1
1848,chr1
1849,chr1
1850,chr1
1851,chr1
1852,chr1
1853,chr1
1854,chr1
1855,chr1
1856,chr1
1857,chr1
1858,chr1
1859,chr1
1860,chr1
1861,chr1
1862,chr1
1863,chr1
1864,chr1
1865,chr1
1866,chr1
1867,chr1
1868,chr1
1869,chr1
1870,chr1
1871,chr1
1872,chr1
1873,chr1
1874,chr1
1875,chr1
1876,chr1
1877,chr1
1878,chr1
1879,chr1
1880,chr1
1881,chr1
1882,chr1
1883,chr1
1884,chr1
1885,chr1
1886,chr1
1887,chr1
1888,chr1
1889,chr1
1890,chr1
1891,chr1
1892,chr1
1893,chr1
1894,chr1
1895,chr1
1896,chr1
1897,chr1
1898,chr1
1899,chr1
1900,chr1
1901,chr1
1902,chr1
1903,chr1
1904,chr1
1905,chr1
1906,chr1
1907,chr1
1908,chr1
1909,chr1
1910,chr1
1911,chr1
1912,chr1
1913,chr1
1914,chr1
1915,chr1
1916,chr1
1917,chr1
1918,chr1
1919,chr1
1920,chr1
1921,chr1
1922,chr1
1923,chr1
1924,chr1
1925,chr1
1926,chr1
1927,chr1
1928,chr1
1929,chr1
1930,chr1
1931,chr1
1932,chr1
1933,chr1
1934,chr1
1935,chr1
1936,chr1
1937,chr1
1938,chr1
1939,chr1
1940,chr1
1941,chr1
1942,chr1
1943,chr1
1944,chr1
1945,chr1
1946,chr1
1947,chr1
1948,chr1
1949,chr1
1950,chr1
1951,chr1
1952,chr1
1953,chr1
1954,chr1
1955,chr1
1956,chr1
1957,chr1
1958,chr1
1959,chr1
1960,chr1
1961,chr1
1962,chr1
1963,chr1
1964,chr1
1965,chr1
1966,chr1
1967,chr1
1968,chr1
1969,chr1
1970,chr1
1971,chr1
1972,chr1
1973,chr1
1974,chr1
1975,chr1
1976,chr1
1977,chr1
1978,chr1
1979,chr1
1980,chr1
1981,chr1
1982,chr1
1983,chr1
1984,chr1
1985,chr1
1986,chr1
1987,chr1
1988,chr1
1989,chr1
1990,chr1
1991,chr1
1992,chr1
1993,chr1
1994,chr1
1995,chr1
1996,chr1
1997,chr1
1998,chr1
1999,chr1
2000,chr1
2001,chr1
2002,chr1
2003,chr1
2004,chr1
2005,chr1
2006,chr1
2007,chr1
2008,chr1
2009,chr1
2010,chr1
2011,chr1
2012,chr1
2013,chr1
2014,chr1
2015,chr1
2016,chr1
2017,chr1
2018,chr1
2019,chr1
2020,chr1
2021,chr1
2022,chr1
2023,chr1
2024,chr1
2025,chr1
2026,chr1
2027,chr1
2028,chr1
2029,chr1
2030,chr1
2031,chr1
2032,chr1
2033,chr1
2034,chr1
2035,chr1
2036,chr1
2037,chr1
2038,chr1
2039,chr1
2040,chr1
2041,chr1
2042,chr1
2043,chr1
2044,chr1
2045,chr1
2046,chr1
2047,chr1
2048,chr1
2049,chr1
2050,chr1
2051,chr1
2052,chr1
2053,chr1
2054,chr1
2055,chr1
2056,chr1
2057,chr1
2058,chr1
2059,chr1
2060,chr1
2061,chr1
2062,chr1
2063,chr1
2064,chr1
2065,chr1
2066,chr1
2067,chr1
2068,chr1
2069,chr1
2070,chr1
2071,chr1
2072,chr1
2073,chr1
2074,chr1
2075,chr1
2076,chr1
2077,chr1
2078,chr1
2079,chr1
2080,chr1
2081,chr1
2082,chr1
2083,chr1
2084,chr1
2085,chr1
2086,chr1
2087,chr1
2088,chr1
2089,chr1
2090,chr1
2091,chr1
2092,chr1
2093,chr1
2094,chr1
2095,chr1
2096,chr1
2097,chr1
2098,chr1
2099,chr1
2100,chr1
2101,chr1
2102,chr1
2103,chr1
2104,chr1
2105,chr1
2106,chr1
2107,chr1
2108,chr1
2109,chr1
2110,chr1
2111,chr1
2112,chr1
2113,chr1
2114,chr1
2115,chr1
2116,chr1
2117,chr1
2118,chr1
2119,chr1
2120,chr1
2121,chr1
2122,chr1
2123,chr1
2124,chr1
2125,chr1
2126,chr1
2127,chr1
2128,chr1
2129,chr1
2130,chr1
2131,chr1
2132,chr1
2133,chr1
2134,chr1
2135,chr1
2136,chr1
2137,chr1
2138,chr1
2139,chr1
2140,chr1
2141,chr1
